0.0,-2.0
1.0,-1.989169834970994
2.0,-2.1300096830204893
3.0,-2.15492467802585
4.0,-2.025530442955869
5.0,-2.0069147251215327
6.0,-2.363975817081837
7.0,-2.206756038319895
8.0,-2.121582447388846
9.0,-1.9411753390396598
10.0,-1.5543813593376399
11.0,-1.7344558414911262
12.0,-2.158529407367041
13.0,-1.8307995188456516
14.0,-1.0502038102684992
15.0,-1.3743541373439712
16.0,-1.7864316324041738
17.0,-1.792669740348515
18.0,-1.822517024043691
19.0,-1.7873748244531953
20.0,-2.129759042744581
21.0,-2.2755174335043193
22.0,-2.090192655747728
23.0,-1.936314985876379
24.0,-1.2081276742122782
25.0,-1.0700645222852927
26.0,-1.1586021257290895
27.0,-1.195599683945602
28.0,-1.3022724672696313
29.0,-1.9508852331966864
30.0,-2.0135853308192964
31.0,-2.045885770658174
32.0,-2.265211588663874
33.0,-2.2847831437782133
34.0,-2.1945842737241037
35.0,-2.1136810440345926
36.0,-2.006761393797433
37.0,-1.385282033655585
38.0,-1.0760374132574952
39.0,-1.2912682988951474
40.0,-1.3244413881352557
41.0,-1.6140265719891431
42.0,-2.1411272600162192
43.0,-2.0130687001760634
44.0,-2.077561934675714
45.0,-2.0796508741816524
46.0,-2.1871120887523148
47.0,-2.085512298862227
48.0,-2.0273611530152493
49.0,-1.9486010175410229
50.0,-1.5848006889092403
51.0,-2.023881897643605
52.0,-2.021389631838474
53.0,-1.886293716907403
54.0,-1.9473495693803216
55.0,-2.0061446890922525
56.0,-2.09892173600133
57.0,-1.8808948632297415
58.0,-1.6025713519402416
59.0,-1.4920043212164273
60.0,-1.4430503873776388
61.0,-1.4012411343485383
62.0,-1.5543541087893118
63.0,-0.8860617589209596
64.0,-0.9213087715506845
65.0,-0.9712614769898664
66.0,-1.099182325735228
67.0,-1.1912745479314708
68.0,-1.0657322239799214
69.0,-1.1246239029335356
70.0,-1.0396856618011725
71.0,-1.2523862944563007
72.0,-2.2012297720917786
73.0,-2.4282802314556875
74.0,-2.49433334629839
75.0,-1.9103263751344457
76.0,-1.8172966287727377
77.0,-1.179125060498336
78.0,-1.0735761137402733
79.0,-0.9845577456128467
80.0,-1.149709762022212
81.0,-1.7902971364977702
82.0,-2.0036812819777197
83.0,-2.2015399484852196
84.0,-2.002981842330655
85.0,-1.9848537318241597
86.0,-2.012363173460926
87.0,-2.4228281230708717
88.0,-1.9722845724703575
89.0,-1.9366529074156915
90.0,-2.0555722214221532
91.0,-1.8332562592960358
92.0,-1.483286369916641
93.0,-0.8825211096170733
94.0,-1.0850614703638257
95.0,-1.7876671598833127
96.0,-1.9594275961587755
97.0,-2.1180533722794053
98.0,-2.04154661263658
99.0,-1.9668680487568508
100.0,-2.076800841727163
101.0,-2.086093833727773
102.0,-2.1128131536015644
103.0,-1.8584396784854107
104.0,-1.524706022647024
105.0,-1.9944155154807959
106.0,-1.9906814740917298
107.0,-2.033149905795881
108.0,-1.9130445396647247
109.0,-1.3182378902586152
110.0,-1.3645373242152345
111.0,-1.3791189035393927
112.0,-1.0935952414629355
113.0,-1.1797825663398953
114.0,-1.0410213396439758
115.0,-1.1842615714554086
116.0,-1.2025548359571303
117.0,-0.9483720446260122
118.0,-0.8506903961092576
119.0,-0.9145565590240494
120.0,-0.9438056917260838
121.0,-0.9743018948461213
122.0,-0.8866425809201246
123.0,-1.0392521360495266
124.0,-1.13997671563925
125.0,-0.9216719970604572
126.0,-1.1639586617588975
127.0,-1.4298189828621162
128.0,-1.3783871668641723
129.0,-1.1683746174581984
130.0,-1.0322153756000034
131.0,-0.8290270183256325
132.0,-0.9620793069577758
133.0,-1.02140667765525
134.0,-0.49145867545189503
135.0,-0.22649873489319816
136.0,-0.8685772451265166
137.0,-0.951456298371113
138.0,-0.9759145680517349
139.0,-0.7706184433292265
140.0,-0.4485606855843116
141.0,-0.757956273430409
142.0,-0.953312876991049
143.0,-0.11578125027165242
144.0,-0.695830533129083
145.0,-0.3527014594233151
146.0,-0.5288208521965316
147.0,-0.9479655763403798
148.0,-0.7769507054397309
149.0,-1.0005496633059465
150.0,-1.0855732715223212
151.0,-0.8789388167397192
152.0,-1.1823945308979091
153.0,-1.2095443436487585
154.0,-1.3970469121435372
155.0,-1.82273343669749
156.0,-2.0216292538227663
157.0,-1.8724562005120333
158.0,-1.4814132281686625
159.0,-1.0278207514528503
160.0,-0.6365491402447105
161.0,-0.26303674117207265
162.0,-0.3481373394924958
163.0,-0.7936600268294569
164.0,-1.093339016873415
165.0,-1.0245905549008967
166.0,-0.9915219842105216
167.0,-1.0915619473681772
168.0,-1.0333299390658794
169.0,-1.006497449939502
170.0,-1.068987877072118
171.0,-0.8806153218370127
172.0,-1.0185760477518215
173.0,-1.450843151931963
174.0,-1.0992874069196432
175.0,-1.7957980163257616
176.0,-2.0245553423908405
177.0,-1.126933249490321
178.0,-1.0064462091197584
179.0,-1.5110090082242777
180.0,-1.6083697237968408
181.0,-1.8652785519009285
182.0,-1.4688462851054283
183.0,-1.2381295461159425
184.0,-0.9198919988823491
185.0,-1.2877527756613745
186.0,-1.9900650178640262
187.0,-1.3890001338534148
188.0,-1.004155366285886
189.0,-1.0902543567112843
190.0,-1.4783165185358484
191.0,-1.0756569178483915
192.0,-1.0508485825180287
193.0,-0.8672544743269555
194.0,-1.0169246692314573
195.0,-1.6655876511290444
196.0,-1.4616971510749863
197.0,-1.097312907327705
198.0,-1.1201224018479934
199.0,-1.0031453430297006
200.0,-0.8355453361907621
201.0,-0.9165330402049676
202.0,-1.136381898514287
203.0,-0.970285843854299
204.0,-0.32300242996325323
205.0,0.007672037339261806
206.0,0.6576191966545366
207.0,0.9330848787458308
208.0,0.5876549295412588
209.0,-0.037023421270987456
210.0,-0.1183524119375079
211.0,-0.03240975826031445
212.0,-0.042870977288544054
213.0,0.059617128386207696
214.0,-0.13066524098428545
215.0,-0.1565830133425834
216.0,-0.18510718559582529
217.0,-0.1747610090537819
218.0,-0.2500714378854809
219.0,-0.061423639259373886
