0.0,-2.322206095790989
1.0,-2.3790509443106203
2.0,-2.3223768662543307
3.0,-2.3505548674154397
4.0,-2.1830245104263213
5.0,-2.3296593046989074
6.0,-2.2811802220103345
7.0,-2.341156741632176
8.0,-2.3160462170583287
9.0,-2.3763186955077344
10.0,-2.333893694617018
11.0,-2.3523505922617005
12.0,-2.347854690174927
13.0,-2.380498890671902
14.0,-2.298930459291796
15.0,-2.3921282113240068
16.0,-2.351140595513357
17.0,-2.318090129089569
18.0,-2.233477454288959
19.0,-2.275411960569727
20.0,-2.301256277483162
21.0,-2.348121493821054
22.0,-2.2973529067097616
23.0,-2.272412244835323
24.0,-2.2301838645068983
25.0,-2.296975732022929
26.0,-2.3281004328202926
27.0,-2.304792286347265
28.0,-2.311655125900643
29.0,-2.30993404604601
30.0,-2.3880536510190495
31.0,-2.5458600746571847
32.0,-2.368225337236481
33.0,-2.3457424028274545
34.0,-2.3140894739251507
35.0,-2.3204725986371386
36.0,-2.19293777039411
37.0,-2.26532754684672
38.0,-2.205165159352873
39.0,-2.2814051531918267
40.0,-2.3190710361312767
41.0,-2.267453843943599
42.0,-2.333402480369614
43.0,-2.3583801553454578
44.0,-2.3328600300848166
45.0,-2.1921381920908516
46.0,-2.4046625626135665
47.0,-2.39123691697921
48.0,-2.3410512792210056
49.0,-2.302662513277369
50.0,-2.23338594257757
51.0,-2.2726905722381616
52.0,-2.3494084019517913
53.0,-2.2237690054496397
54.0,-2.3977230677953685
55.0,-2.352182884830995
56.0,-2.3704485051035817
57.0,-2.3203902968605234
58.0,-2.3779530465723155
59.0,-2.358997384985514
60.0,-2.447305130987388
61.0,-2.373032676597518
62.0,-2.3652846512304677
63.0,-2.2907318011275493
64.0,-2.3137067898636587
65.0,-2.36419080479709
66.0,-2.3976140795350602
67.0,-2.3999749334199123
68.0,-2.2869614265116525
69.0,-2.321270587832828
70.0,-2.3175403388681843
71.0,-2.4882466469641713
72.0,-2.3653796097402164
73.0,-2.2760169739160574
74.0,-2.2878509421668696
75.0,-2.228509064269474
76.0,-2.2219169988208023
77.0,-2.359163382195902
78.0,-2.432919497264038
79.0,-2.3099296489843937
80.0,-2.3034837098314256
81.0,-2.229372033107097
82.0,-2.3895077394454347
83.0,-2.334679334118846
84.0,-2.374067835035362
85.0,-2.4058645386706985
86.0,-2.2085545600980367
87.0,-2.324953978648864
88.0,-2.3320881105328226
89.0,-2.312326949292128
90.0,-2.3629652677457216
91.0,-2.251871221480087
92.0,-2.224858811493391
93.0,-2.2000496550589332
94.0,-2.291228289145465
95.0,-2.644598481423145
96.0,-2.4997268527631604
97.0,-2.206464466026546
98.0,-2.307016598659743
99.0,-2.292422245275475
100.0,-2.31769785980282
101.0,-2.241516303023218
102.0,-1.959944377673537
103.0,-2.2077766481276058
104.0,-2.4098667514551835
105.0,-2.338849754225066
106.0,-2.3394832696696994
107.0,-2.3781491556720766
108.0,-2.4120971367910897
109.0,-2.435265561586675
110.0,-1.979759456957936
111.0,-2.285774346390099
112.0,-2.3146754969407084
113.0,-2.2845633119140984
114.0,-2.2592167677589714
115.0,-2.365568340840582
116.0,-2.32992415971421
117.0,-2.3011245385671373
118.0,-2.4313398909930584
119.0,-2.326029072641518
120.0,-2.1839795163114104
121.0,-2.2024720848364723
122.0,-2.2341741708069094
123.0,-2.327852601690438
124.0,-2.385018225697195
125.0,-2.404548079814731
126.0,-2.4127609932975247
127.0,-2.3569750612159623
128.0,-2.321163971482065
129.0,-2.325162264024243
130.0,-2.3105105125006276
131.0,-2.328850322223957
132.0,-2.3347749665554147
133.0,-2.3784695228159762
134.0,-2.3761781553232595
135.0,-2.3102435240717796
136.0,-2.2743248234576185
